Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-05-03,23.117881774902344,23.267705164637256,22.908127314671027,22.975548340144115,43989500
2010-05-04,22.571016311645508,22.88564720567046,22.28635094506817,22.863174488919743,82085600
2010-05-05,22.361263275146484,22.541052152847126,22.241404023346057,22.30133364924627,66833800
2010-05-06,21.709529876708984,22.383738603973924,20.907970500940156,22.16649422054679,128613000
2010-05-07,21.132705688476562,21.687056563610945,20.465988362182266,21.672073798588908,173718100
2010-05-10,21.679561614990234,22.08408620219841,21.507262703248816,21.731999855106583,86653300
2010-05-11,21.634618759155273,22.211442402928878,21.402391596548,21.484795382468583,63789400
2010-05-12,22.054122924804688,22.15899940893153,21.66457965685509,21.709526517361603,47146800
2010-05-13,21.904298782348633,22.271367916201925,21.859351920547308,21.91928154589407,45188800
2010-05-14,21.672073364257812,21.881826355022174,21.45482756229748,21.87433640149638,63334000
2010-05-17,21.679561614990234,21.896805956734376,21.312492505340916,21.81440362033792,46053300
2010-05-18,21.52153968811035,21.82253995211755,21.371038838465516,21.724715404546135,52690600
2010-05-19,21.250640869140625,21.58926709724158,20.91201607632229,21.461341792768177,61746700
2010-05-20,20.400310516357422,20.94963611588299,20.347635655482684,20.806660468307047,87991100
2010-05-21,20.19713592529297,20.4003116300002,19.896135678661363,20.039109898759882,117596300
2010-05-24,19.76821517944336,20.21219118892283,19.760689992045755,20.204666001525226,73711700
2010-05-25,19.617708206176758,19.813358711871075,19.09848191934501,19.3016576100986,98373600
2010-05-26,18.82005500793457,20.024057203712353,18.48142889699384,19.73810594663304,176684100
2010-05-27,19.565032958984375,19.83593387462987,19.361857272250255,19.361857272250255,136433600
2010-05-28,19.414533615112305,19.655335244801904,19.309183888879737,19.444634357054394,67496900
2010-06-01,19.48225975036621,19.798310378965446,19.203835050935,19.211360236768606,76152400
2010-06-02,19.91118621826172,19.926236590626118,19.361860544503745,19.610185947386288,65718800
2010-06-03,20.212182998657227,20.264857853813112,19.87355687939488,19.97890658970665,67837000
2010-06-04,19.407007217407227,19.993957252382586,19.279081952169644,19.640282194505584,89832200
2010-06-07,19.030757904052734,19.437107845573223,18.993131979191954,19.429582660601067,80456200
2010-06-08,18.895301818847656,19.008176689255787,18.549150589609958,19.00065150652433,87355000
2010-06-09,18.654508590698242,19.20383421510045,18.624407848673933,18.978082955765277,87794000
2010-06-10,18.812530517578125,18.925405413627157,18.64698076572502,18.910355044745373,78930900
2010-06-11,19.30919075012207,19.354340443796126,18.63946479203922,18.842640566496787,68057700
2010-06-14,19.188779830932617,19.534929680123845,19.166204279135854,19.459680711365458,50972400
2010-06-15,20.001483917236328,20.054158777065403,19.36938272872285,19.37690791373876,81641500
2010-06-16,19.805831909179688,20.001482398894343,19.73810668445992,19.91870680528525,48698000
2010-06-17,19.843463897705078,20.069213758929696,19.59513847624495,19.98643814001545,47995500
2010-06-18,19.896135330200195,19.963860563916466,19.692959629051387,19.843460467372513,52075600
2010-06-21,19.527408599853516,20.234758762758414,19.482257490090184,20.151984598756854,54625300
2010-06-22,19.391952514648438,19.903653461240488,19.38442733187128,19.685427466548408,55985400
2010-06-23,19.045814514160156,19.39949117397147,18.978089257399816,19.39949117397147,61466200
2010-06-24,18.812530517578125,19.35433087978279,18.759855661774054,19.15868039016612,85243400
2010-06-25,18.458852767944336,18.89530335487553,18.293301604958113,18.850152254816397,156256700
2010-06-28,18.293304443359375,18.519055672836856,18.15033024350071,18.44380526301103,73784800
2010-06-29,17.540809631347656,18.21053694494487,17.390310191931896,18.157860634102505,119882100
2010-06-30,17.315048217773438,17.81922394621954,17.269898559559657,17.533272761874837,81050500
2010-07-01,17.427934646606445,17.54833477193187,17.104358771563348,17.375259771186908,92239400
2010-07-02,17.510711669921875,17.668736308805,17.345160407911564,17.578436925238307,62485100
2010-07-06,17.924571990966797,18.1277475873053,17.743971939315333,17.83427268278188,73592000
2010-07-07,18.28578758239746,18.300837958269877,17.766562532344633,17.924587173156493,79965300
2010-07-08,18.368560791015625,18.52658684626166,18.037459741919406,18.511536472374868,50758100
2010-07-09,18.263206481933594,18.368556202257814,18.172905696454052,18.308356157032218,53806100
2010-07-12,18.684616088867188,18.72976578641512,18.37609052427081,18.38361571307597,49854200
2010-07-13,18.910358428955078,19.038283716779485,18.737283461687475,18.91788361474268,61928700
2010-07-14,19.143640518188477,19.27156584367261,18.90284024322607,19.188790210923216,72808100
2010-07-15,19.196308135986328,19.256508181950192,18.797481934424297,19.188782950830557,56934700
2010-07-16,18.729759216308594,19.29413526117397,18.722234030143156,19.196310711588275,65064800
2010-07-19,18.98560905456543,19.03828392035949,18.744808847916897,18.782433341974812,38181800
2010-07-20,19.173738479614258,19.173738479614258,18.58678820970291,18.707188338673586,45530700
2010-07-21,18.902833938598633,19.301658722754755,18.79748277697802,19.264034230571777,73297300
2010-07-22,19.444631576538086,19.55750647211545,19.166205494517232,19.196306232155017,73016400
2010-07-23,19.422061920166016,19.580087970179356,19.00066151226811,19.444637480248666,108520100
2010-07-26,19.640289306640625,19.715539743197485,19.41453799697004,19.459689120073776,67249900
2010-07-27,19.68543243408203,19.745632476208677,19.534931611124307,19.670382064729814,60672100
2010-07-28,19.527408599853516,19.708008733060016,19.437107815609128,19.617707948815628,69704800
2010-07-29,19.58761215209961,19.873562055398622,19.26403631725959,19.662861144616567,69446200
2010-07-30,19.422061920166016,19.444637480248666,19.07591194392767,19.376912235283317,83534800
2010-08-02,19.813358306884766,19.85098279612981,19.376907629343844,19.55750776122813,55044600
2010-08-03,19.68543243408203,19.828408072363647,19.542456795800415,19.715533172786465,56877700
2010-08-04,19.361862182617188,19.745638098683724,19.143637506000506,19.677912852596535,78531900
2010-08-05,19.09096336364746,19.24898798703916,18.970561805223667,19.18126273836195,64922100
2010-08-06,19.22640037536621,19.233925557756375,18.827575755659904,18.94797580333899,55982100
2010-08-09,19.27155876159668,19.361858113882185,19.090958621743347,19.226407650171602,57096500
2010-08-10,18.865205764770508,19.068381443043272,18.72223012799165,19.060856258446258,87257700
2010-08-11,18.707185745239258,18.73728505566779,18.48143445825377,18.571735260104475,76746900
2010-08-12,18.42875862121582,18.571734285273575,18.330934073354708,18.376083754268876,70240500
2010-08-13,18.36103630065918,18.5642120499911,18.24063617556235,18.323411799797437,45263500
2010-08-16,18.436281204223633,18.519056803614557,18.285780375382366,18.33093148520411,40909700
2010-08-17,18.69349479675293,18.882623646301326,18.61027908414989,18.69349479675293,52912600
2010-08-18,18.776708602905273,18.87505639517278,18.46653746040932,18.670796927791052,46818900
2010-08-19,18.489238739013672,18.716192805884695,18.315239081944533,18.62541175631179,54064600
2010-08-20,18.33036994934082,18.45897764016856,18.307675408155138,18.390891130733944,49560100
2010-08-23,18.368194580078125,18.640539145083455,18.33793327122274,18.48923692962241,51643000
2010-08-24,18.186634063720703,18.421153474383516,18.15637274986028,18.224459263107367,66522500
2010-08-25,18.232027053833008,18.322808121796655,18.058028804453468,18.156375201903927,47404800
2010-08-26,18.020193099975586,18.300104378546575,17.997498565860596,18.224452564640497,49105300
2010-08-27,18.103416442871094,18.17150295442321,17.78567986994082,18.065589801487235,60939400
2010-08-30,17.884031295776367,18.020204357287636,17.85377141707344,17.959683156942543,45453100
2010-08-31,17.755414962768555,17.95210912933315,17.641937947464744,17.85376276752012,66074600
2010-09-01,18.080717086791992,18.118543721122865,17.808372534302485,17.906718897685643,65235900
2010-09-02,18.110986709594727,18.11855203993439,17.936986997660938,18.065594727556753,48837100
2010-09-03,18.375761032104492,18.496803389057995,18.30767452595081,18.337934393719827,64189100
2010-09-07,18.12610626220703,18.383321584847362,18.095846399922642,18.23201938754852,51928700
2010-09-08,18.103416442871094,18.307675977527445,17.959678091490087,18.209328152868242,65512400
2010-09-09,18.163938522338867,18.315240766522933,18.14880786503879,18.300111552161756,46028900
2010-09-10,18.042890548706055,18.179063536256344,17.99750003383544,18.14123690474879,58284300
2010-09-13,18.99610137939453,19.1322743766995,18.224455356625427,18.30767250896481,114680400
2010-09-14,18.93558692932129,19.17767170249244,18.82967375885461,18.943152258850272,87160400
2010-09-15,19.00366973876953,19.0793201333989,18.852366063633216,18.988539082668144,56201900
2010-09-16,19.162534713745117,19.192796021865252,18.95070988571993,18.958275212749964,44548300
2010-09-17,19.079322814941406,19.313843688657787,18.973411093223678,19.21549585311505,70341600
2010-09-20,19.23818588256836,19.30627238056942,18.99610119764838,19.124708866879434,49838700
2010-09-21,19.026363372802734,19.230622891615997,18.973407521911604,19.230622891615997,52675700
2010-09-22,18.617849349975586,18.89019398437092,18.428720450257636,18.829672794178737,94299400
2010-09-23,18.48166847229004,18.60271080133418,18.428712633700524,18.542189636812108,46201800
2010-09-24,18.74645233154297,18.7615815430711,18.595148672752625,18.640539193214277,51948800
2010-09-27,18.7086238861084,18.905318046338557,18.60271220096081,18.799406361190968,43603300
2010-09-28,18.67080307006836,18.83723596327746,18.42115300878529,18.761584123477387,56041200
2010-09-29,18.53462791442871,18.655670267006215,18.458976083333106,18.632974284795935,44318900
2010-09-30,18.52706527709961,18.78428067440837,18.428718892452785,18.617847776183414,61262700
2010-10-01,18.443851470947266,18.77671877105594,18.383330274831064,18.73889356458549,62672300
2010-10-04,18.08829116821289,18.148812369495396,17.98994475723104,18.126116377912236,98143400
2010-10-05,18.421157836914062,18.496809696542257,18.088290520313528,18.201767588286216,78152900
2010-10-06,18.48166847229004,18.56488561460978,18.254713023128485,18.398451329970296,50489700
2010-10-07,18.55732536315918,18.723758250371187,18.36819649194331,18.625411872231997,50096100
2010-10-08,18.587583541870117,18.648104717437846,18.436281324420115,18.625410178436603,41327800
2010-10-11,18.602712631225586,18.716189645499554,18.5346261340735,18.716189645499554,27587800
2010-10-12,18.784286499023438,18.859938364561526,18.4816804798104,18.64811342964274,50141500
2010-10-13,19.17009925842285,19.32140290697149,18.829666770657678,18.928014575095855,75336500
2010-10-14,19.08688735961914,19.170104533513847,18.912889125965602,19.132279332437488,51949100
2010-10-15,19.321409225463867,19.328973111720163,19.086888349226545,19.185236185826454,68954800
2010-10-18,19.533233642578125,19.631581484068946,19.253323663126878,19.359235391250152,48330500
2010-10-19,18.988534927368164,19.19279441122203,18.875057917317726,19.117142590208918,66150900
2010-10-20,19.147411346435547,19.215497872678316,18.988543747161852,19.109586139829183,56283600
2010-10-21,19.230627059936523,19.32140956895504,18.950715646490202,19.21549640127693,50032400
2010-10-22,19.200366973876953,19.321410807976818,19.117151231790896,19.306280148346943,25837900
2010-10-25,19.056629180908203,19.177671566636302,19.041498521957426,19.09445438534609,50912400
2010-10-26,19.593748092651367,19.646703938487246,18.958275056743663,19.003667018550342,69304200
2010-10-27,19.707223892211914,19.752615851210667,19.38192351035178,19.51053117497127,64805500
2010-10-28,19.881227493286133,19.956877887541765,19.60888145656178,19.828270197192904,80730300
2010-10-29,20.1762638092041,20.57721745158238,20.032525493190985,20.53939081950605,114193200
2010-11-01,20.388092041015625,20.592350116747205,20.198963177714695,20.335134747222845,61912100
2010-11-02,20.720958709716797,20.74365469376562,20.441048787808548,20.471308656934863,54402100
2010-11-03,20.448610305786133,20.796606672062477,20.395653019539353,20.77391069224243,110255300
2010-11-04,20.531831741333008,20.75122194532509,20.43348535388274,20.736091287889998,93599300
2010-11-05,20.31244659423828,20.569662044642545,20.07036180396113,20.554531384515432,110953700
2010-11-08,20.282180786132812,21.840603803852243,20.108182561989207,20.183834402946076,71670800
2010-11-09,20.388092041015625,20.50913439809312,20.206527062460662,20.282178896368777,58538600
2010-11-10,20.38052749633789,20.486439202115083,20.282179675597266,20.433483349226485,52277300
2010-11-11,20.183834075927734,20.214093946056902,19.881228159941923,20.183834075927734,62073100
2010-11-12,19.873672485351562,20.06280145507983,19.74506472821876,20.024974795370458,64962200
2010-11-15,19.82070541381836,20.047659472176953,19.798009430807014,19.91905178765676,51794600
2010-11-16,19.645641326904297,19.82071014041499,19.523855209908614,19.82071014041499,65339200
2010-11-17,19.462955474853516,19.721751247643493,19.447731852500095,19.714139436466784,58299700
2010-11-18,19.668472290039062,19.851151423939168,19.493404968193715,19.5695201851319,59514000
2010-11-19,19.554298400878906,19.660860868150838,19.48579354283131,19.638025431533396,52423200
2010-11-22,19.584745407104492,19.59235721978028,19.36400864672602,19.523852357503035,53350500
2010-11-23,19.120433807373047,19.48579205451788,19.097598372499764,19.462956619644597,69742500
2010-11-24,19.31073570251465,19.379239142404874,19.150890471289603,19.181337735067874,56825900
2010-11-26,19.219379425048828,19.341165475558263,19.15848639979411,19.18893218651935,21356500
2010-11-29,19.265060424804688,19.348788929344558,18.975818743729405,19.17372155785675,56603600
2010-11-30,19.22700309753418,19.386846843023086,19.02910028040139,19.067157900240137,75282100
2010-12-01,19.820703506469727,19.980547187100345,19.45534382596272,19.462955637202924,74123500
2010-12-02,20.46769142150879,20.536196270630015,19.942489513985468,19.97293530703682,91759200
2010-12-03,20.56664276123047,20.59708855316526,20.383963654208245,20.406797635208218,52622000
2010-12-06,20.429637908935547,20.53620038366466,20.368744858832507,20.498142771777072,36264200
2010-12-07,20.45247459411621,20.6503759301633,20.437250967711073,20.612318315955378,57860500
2010-12-08,20.72648811340332,20.73409992495437,20.399187475731196,20.422022910384346,41666800
2010-12-09,20.6123104095459,20.810213121486967,20.559029189370296,20.764543711594218,47148300
2010-12-10,20.810224533081055,20.855893968017313,20.63515715598776,20.696050219837826,37625800
2010-12-13,20.74172019958496,20.893953589111334,20.680827134135452,20.75694382889864,47943900
2010-12-14,21.023344039916992,21.122294691569927,20.749324617178587,20.787382225090173,64070500
2010-12-15,21.19841766357422,21.304980158861927,20.95484541617082,20.95484541617082,69634200
2010-12-16,21.304973602294922,21.304973602294922,21.053789617985945,21.129906284826017,57680200
2010-12-17,21.236469268798828,21.381090794165807,21.122294991637403,21.251692892901605,87456500
2010-12-20,21.167964935302734,21.30497465200449,21.069014279798544,21.274528854851177,52811000
2010-12-21,21.36585807800293,21.41913928788458,21.129897812039587,21.198402639545733,38153000
2010-12-22,21.45720672607422,21.617050418250535,21.29736158209325,21.32019701746329,42252300
2010-12-23,21.54093360900879,21.55615723248765,21.282137817086735,21.289749628826165,24902500
2010-12-27,21.36585807800293,21.46481014075807,21.221236614178395,21.40391712206417,21652800
2010-12-28,21.320194244384766,21.44198031357518,21.282135190384974,21.28974700118493,23042200
2010-12-29,21.289745330810547,21.403921032047343,21.221240490790212,21.26691135200667,19502500
2010-12-30,21.19841766357422,21.312591973068923,21.145136415930363,21.25169891121807,20786100
2010-12-31,21.244081497192383,21.251693309392948,21.030955110990753,21.1603530147909,24752000
2011-01-03,21.297365188598633,21.449598546568854,21.251695761929525,21.350646428346742,53443800
2011-01-04,21.38108253479004,21.44197555587386,21.198403471538576,21.26690830173339,54405600
2011-01-05,21.31258201599121,21.320193826642026,21.137514726435775,21.236465361287497,58998700
2011-01-06,21.936748504638672,21.959583949637903,21.20603168632649,21.34304145271134,88026300
2011-01-07,21.769283294677734,21.87584575389761,21.502875694823423,21.79972908939572,73762000
2011-01-10,21.480037689208984,21.6170473785542,21.34302945166822,21.510484932087678,57573600
2011-01-11,21.396312713623047,21.502875170243247,21.350641844953316,21.464817564823058,50298900
2011-01-12,21.731224060058594,21.761671306333955,21.365865815581905,21.403924873426107,52631100
2011-01-13,21.45720672607422,21.60943860646052,21.32019701746329,21.563769187525097,67077600
2011-01-14,21.54093360900879,21.601826651119588,21.244080210194227,21.373478106155254,62688400
2011-01-18,21.814960479736328,21.87585354265751,21.41915484484608,21.434378473527662,53322700
2011-01-19,21.670337677001953,21.830182865446968,21.518105754269378,21.662725863094565,50005900
2011-01-20,21.57899284362793,21.731224724243667,21.411535887604565,21.693167117040897,58613600
2011-01-21,21.32780647277832,21.63988346266471,21.32780647277832,21.61704802981772,58080300
2011-01-24,21.60183334350586,21.738843093652815,21.304979852724184,21.32781529501704,52047800
2011-01-25,21.655118942260742,21.655118942260742,21.403934850620907,21.419157029049618,42436600
2011-01-26,21.90629768371582,22.066141406718245,21.693171267907655,21.700783081165618,74628800
2011-01-27,21.974796295166016,22.423881535095035,21.68555328092856,21.883456013879314,146938600
2011-01-28,21.122295379638672,22.020468892935487,20.893946821121226,21.99763345636185,141249400
2011-01-31,21.107067108154297,21.236464983306167,20.871106789396563,21.137514350215636,65029000
2011-02-01,21.304973602294922,21.358254833541576,21.01573201046824,21.16035208047925,62810700
2011-02-02,21.266908645629883,21.396306499000946,21.22123779022539,21.2592968363958,45824000
2011-02-03,21.046178817749023,21.28975100190132,20.96245178682463,21.28975100190132,60340100
2011-02-04,21.137514114379883,21.190795335588344,20.939611398602455,21.08423289317142,40412200
2011-02-07,21.464811325073242,21.571373750716095,21.152734405572748,21.16034476300081,68980900
2011-02-08,21.525712966918945,21.57138238879608,21.350644188081215,21.388703249482784,34904200
2011-02-09,21.289745330810547,21.510483471277045,21.24407592139844,21.457202251662192,52905100
2011-02-10,20.9320068359375,21.26691935181787,20.772163116965782,21.25930753875185,76672400
2011-02-11,20.74172019958496,21.167971657731524,20.604710439372266,21.129914036252533,83939700
2011-02-14,20.72648811340332,20.75693535960752,20.51336319719234,20.711264490301218,56766200
2011-02-15,20.642271041870117,20.925566956875326,20.634615698025133,20.703525475718667,44116500
2011-02-16,20.68820571899414,20.726488268386333,20.366627338788536,20.711174664475195,70817900
2011-02-17,20.83368492126465,20.95619231772527,20.603986656221124,20.649926017152637,57207300
2011-02-18,20.71883201599121,20.833681127599768,20.665235861266265,20.77242817071616,68667800
2011-02-22,20.358970642089844,20.749458781528755,20.305374488509425,20.504446959226456,60889000
2011-02-23,20.358970642089844,20.565699914802032,20.236464730938696,20.31303129050458,60234100
2011-02-24,20.49678611755371,20.718827490108783,20.290056885585447,20.397249171619936,64494200
2011-02-25,20.32834243774414,20.634608660996463,20.290059890030392,20.603981454516997,53006300
2011-02-28,20.351316452026367,20.56570255424848,20.2977202915673,20.435539824396812,51379900
2011-03-01,20.029735565185547,20.50444706872046,20.022078763149505,20.366627552843042,60055000
2011-03-02,19.96848487854004,20.19052778166163,19.937859127301166,19.991455287258564,48658200
2011-03-03,20.06036376953125,20.213495436699635,20.045050164698694,20.10630312364319,68271500
2011-03-04,19.868947982788086,20.090989410115977,19.754097407550987,20.075675805366267,70437200
2011-03-07,19.692846298217773,20.113961706065783,19.562683566393606,20.006767923137378,64980400
2011-03-08,19.838319778442383,19.922543139956453,19.639247307836357,19.731127471341313,50549800
2011-03-09,19.82300567626953,19.891915432069997,19.646903616061948,19.76175272226752,39789100
2011-03-10,19.45549201965332,19.685190280085543,19.409552659644064,19.616281970264616,66549500
2011-03-11,19.662220001220703,19.792382729436955,19.41720815055148,19.45549070457386,49905800
2011-03-14,19.669876098632812,19.723472256496223,19.409550651537003,19.51674296726383,54473400
2011-03-15,19.44017791748047,19.501430882727277,19.141569894450523,19.20282285969733,76067300
2011-03-16,18.98077392578125,19.355948372566083,18.896550584124444,19.3100075714522,100725400
2011-03-17,18.97311782836914,19.310008286704324,18.950147426961365,19.187502399966917,62497000
2011-03-18,18.988435745239258,19.279388410037956,18.988435745239258,19.187508236842103,85486700
2011-03-21,19.394237518310547,19.585653206987274,19.256417988801577,19.279388397181673,46878100
2011-03-22,19.371265411376953,19.49377132455736,19.317669256908733,19.371265411376953,30895600
2011-03-23,19.555028915405273,19.608625078572402,19.279389835819007,19.317672392256693,43969000
2011-03-24,19.761760711669922,19.80770154103388,19.52440560150099,19.600972190054705,38696700
2011-03-25,19.61627960205078,19.86894824217668,19.59330919462634,19.85363463722705,57029800
2011-03-28,19.45549201965332,19.69284708348474,19.43252160945573,19.64690772347548,48973200
2011-03-29,19.516740798950195,19.539711204219255,19.371264486350682,19.4018916933761,40763500
2011-03-30,19.608627319335938,19.692849245200435,19.524403933085356,19.60097051509624,41999300
2011-03-31,19.44017791748047,19.66222082924132,19.401895361845924,19.600967863994516,63233700
2011-04-01,19.509092330932617,19.547376356068252,19.378929566243922,19.547376356068252,63114200
2011-04-04,19.562681198120117,19.646904561570746,19.455488888554363,19.486116097222116,35433700
2011-04-05,19.73879051208496,20.04505538659185,19.708163294441214,19.769416269342592,73651100
2011-04-06,20.022083282470703,20.14458922192769,19.800041814849664,19.89192053924941,65581400
2011-04-07,20.06036376953125,20.10630312364319,19.884260234728295,20.052706967114972,46134700
2011-04-08,19.960826873779297,20.121616804356048,19.876603507268346,20.037393437845093,39887600
2011-04-11,19.891918182373047,20.09864747835732,19.754098651716866,20.052708121600535,34286300
2011-04-12,19.63158416748047,19.792374036604198,19.562674432196754,19.777060437566664,36920400
2011-04-13,19.623931884765625,19.80769219474142,19.570335736183317,19.639245487327862,38144700
